target,location,season,calendar_week,CU_EAKFC_SEIRS,CU_EAKFC_SIRS,CU_EKF_SEIRS,CU_EKF_SIRS,CU_RHF_SEIRS,CU_RHF_SIRS,CUBMA,Delphi_BasisRegression,Delphi_EmpiricalFutures,Delphi_EmpiricalTrajectories,Delphi_ExtendedDeltaDensity,Delphi_MarkovianDeltaDensity,Delphi_Uniform,FluOutlook_Mech,FluOutlook_MechAug,FluX_ARLR,FluX_LSTM,LANL_DBMplus,Protea_Cheetah,Protea_Kudu,Protea_Springbok,ReichLab_kcde_backfill_none,ReichLab_kcde_backfill_post_hoc,ReichLab_kde,ReichLab_sarima_seasonal_difference_FALSE,ReichLab_sarima_seasonal_difference_TRUE,UA_EpiCos
2 wk ahead,HHS Region 7,2012/2013,12,0.162013,0.308056,0.356698,0.212714,0.396056,0.306087,0.54007972,0.76902049,0.39092353,0.39092353,0.390676186,0.644772766,0.083969468,0,0,0.35126274,0.372144097,0.5229143622,0.75224982142,0.576081316,0.754,0.22714,0.22554,0.54920540594,0.3973,0.6965,0.49601542
2 wk ahead,HHS Region 7,2012/2013,13,0.066023,0.043989,0.272695,0.242039,0.219322,0.18805,0.7450594364,0.62435108,0.42272758,0.42272758,0.382025295,0.61953946864,0.07633588,0,0,0.34531571,0.367980767,0.6380616918,0.841999917780895,0.627743636,0.842,0.20422,0.20562,0.56973645394,0.3869,0.6351,0.50653512
2 wk ahead,HHS Region 7,2012/2013,14,0.870712,0.839495,0.782074,0.590065,0.719354,0.61274,0.910364245944,0.6241456,0.42259745,0.42259745,0.547702388,0.775351241,0.068702292,0,0,0.27065781,0.299974747,0.6198048628,0.917999877727318,0.645935171,0.918,0.23732,0.23494,0.59115581694,0.4482,0.6682,0.5774609
2 wk ahead,HHS Region 7,2012/2013,15,0.934736,0.881466,0.876743,0.780784,0.878088,0.747407,0.903119207,0.64937548,0.4509928,0.4509928,0.7902802,0.957962128,0.068702292,0,0,0.33188496,0.42555779,0.9296465094,0.929999862048626,0.71142504,0.93,0.33638,0.33844,0.6546244639,0.5696,0.7903,0.78008745
2 wk ahead,HHS Region 7,2012/2013,16,0.95534,0.94,0.918039,0.82071,0.900039,0.792064,0.93201191,0.66765799,0.41296791,0.41296791,0.83001781,0.82487708,0.061068704,0,0,0.2932769,0.47449245,0.952437073,0.941999930478447,0.6305947191,0.942,0.35678,0.35634,0.6349817047,0.7069,0.8628,0.85499484
2 wk ahead,HHS Region 7,2012/2013,17,0.956,0.896072,0.938019,0.916736,0.946036,0.848763,0.85488794,0.58802305,0.35276441,0.35276441,0.84429151,0.58627357,0.061068704,0,0,0.2913989,0.41461796,0.8534597674,0.887999777913342,0.699118973,0.888,0.43954,0.43808,0.6715032908,0.5189,0.9127,0.67804261
2 wk ahead,HHS Region 7,2012/2013,18,0.24668,0.280677,0.13602,0.148689,0.114647,0.177351,0.34503337141,0.38736734,0.29305884,0.29305884,0.47888809,0.656490502,0.045801528,0,0,0.20795841,0.27070401,0.6875145284,0.73599974493988,0.44795813,0.736,0.21068,0.21104,0.5473299325,0.4936,0.8611,0.521404
2 wk ahead,HHS Region 7,2012/2013,43,0.967358,0.943392,0.894697,0.74005,0.98334,0.959338,0.959415643909763,0.8785517684,0.36868493,0.36868493,0.8172559964,0.97555583912,0.122137408,0.6241698,0.7376401,0.38164946,0.645231369,0.7823602374,0.81600051007367,0.90029927,0.816,0.74854,0.7423,0.75106109594,0.7257,0.6512,0.53132198
2 wk ahead,HHS Region 7,2012/2013,44,0.85131,0.55733,0.838028,0.548715,0.902676,0.775992,0.999998323205416,0.923431259,0.55213141,0.55213141,0.6530882773,0.64707696562,0.15267176,0.93671131,0.995063773,0.57575338,0.7047163,0.6379023426,0.89200044073019,0.953952093,0.892,0.82366,0.82496,0.83219820194,0.774,0.7632,0.4717083
2 wk ahead,HHS Region 7,2012/2013,45,0.257371,0.179323,0.239363,0.271326,0.273229,0.22265,0.954630581220405,0.8967625836,0.62038535,0.62038535,0.3915990844,0.45579240008,0.175572524,0.94998623,0.95816264,0.59611059,0.703969216,0.5973367928,0.89800012231694,0.9855594746,0.898,0.82032,0.81776,0.86190898594,0.7613,0.8359,0.24773133
2 wk ahead,HHS Region 7,2012/2013,46,0.270686,0.310588,0.240612,0.211281,0.254699,0.183927,0.999999955445478,0.7190523596,0.46059481,0.46059481,0.2224010771,0.08708947058,0.167938936,0.31694558,0.422545022,0.55567784,0.14036631,0.235473587,0.784000183874512,0.891170645,0.784,0.70834,0.70218,0.82834862594,0.6844,0.5384,0.12068817
2 wk ahead,HHS Region 7,2012/2013,47,0.050589,0.049192,0.040628,0.044614,0.04464,0.037249,0.348005441,0.7024036109,0.47049785,0.47049785,0.07503702593,0.20682552764,0.175572524,0.0741917613,0.0592142516,0.53195239,0.107739316,0.2563785822,0.590000520063428,0.880264785519,0.59,0.59522,0.5935,0.81847794894,0.5572,0.4977,0.01668886
2 wk ahead,HHS Region 7,2012/2013,48,0.040589,0.079919,0.034548,0.05057,0.048581,0.103909,6.04876255955493e-15,0.7663683078,0.51736136,0.51736136,0.11516210638,0.94887316994,0.213740464,0.21971026324,0.26799420062,0.73337878,0.219928419,0.4823906932,0.804000141342639,0.89749966322746,0.804,0.7504,0.7538,0.86881847344,0.7912,0.6244,0.43495813
2 wk ahead,HHS Region 7,2012/2013,49,0.973415,0.983418,0.489989,0.460004,0.665346,0.549991,1.00000006243643,0.980017329,0.652010689,0.652010689,0.95364232643,0.85238594203,0.312977108,0.86708074376,0.9991987451,0.9047652,0.338556192,0.8547881332,0.889614471,0.88887619752,0.888,0.75726,0.7563,0.93485341074,0.8585,0.6238,0.95044162
2 wk ahead,HHS Region 7,2012/2013,50,0.998678,0.994225,0.946065,0.88877,0.986737,0.980113,0.815827422,0.985798928,0.780532952,0.780532952,0.99854187454,0.99854186161,0.511450396,0.9901281143,1.00000003381,0.987213677,0.797407548,0.963017265,0.962481225545,0.883861238047,0.978,0.93508,0.93448,0.97946892844,0.9612,0.8744,0.96996692
2 wk ahead,HHS Region 7,2012/2013,51,0.888789,0.950239,0.923402,0.504602,0.882667,0.810064,0.999996966404,0.9837974971,0.833454195,0.833454195,0.9983322295,0.99825036198,0.442748104,0.12150186704,0.90827538798,0.993091647,0.668776191,0.8907317978,0.89706729158,0.970467980912504,0.88,0.80068,0.80162,0.96041851264,0.8925,0.915,0.96574364
2 wk ahead,HHS Region 7,2012/2013,52,0.045813,0.060408,0.073776,0.066487,0.072476,0.067752,0.96498791652411,0.9822389894,0.841772814,0.841772814,0.99817624925,0.9981754853,0.389312988,0,0.01056878999,0.977366906,0.237634395,0.718245564,0.496775539,0.9941739825,0.386,0.55746,0.55494,0.92745036788,0.6205,0.7504,0.81600695
2 wk ahead,HHS Region 7,2013/2014,1,0.01495,0.083936,0.027153,0.061933,0.017248,0.134641,0.911428129338734,0.4587805241,0.64596645,0.64596645,0.7056801856,0.63305105118,0.236641228,0.13355842744,0.06588085695,0.05452024161,0.110183201,0.0836534906,0.1397846503,0.751343238,0.114,0.32994,0.32894,0.69647613088,0.379,0.3093,0.95194701
2 wk ahead,HHS Region 7,2013/2014,2,0.027903,0.091023,0.033905,0.047174,0.018546,0.049926,0.00732838850916,0.2488239323,0.56117089,0.56117089,0.3640992904,0.01307402398,0.22900764,0.962154757,0.9429524747,0.345408542,0.333399562,0.029314714,0.1807784539,0.570958908,0.166,0.45988,0.45926,0.62935545458,0.4776,0.2223,0.95261052
2 wk ahead,HHS Region 7,2013/2014,3,0.074568,0.063179,0.082616,0.093899,0.122604,0.109326,0.09041075785,0.1058383691,0.391149249,0.391149249,0.34780573041,0.00625079233,0.213740464,0.965457608,0.925607176,0.445072539,0.462493105,0.0752269612,0.20135488711,0.383502666,0.196,0.44794,0.44564,0.53222780658,0.4636,0.1423,0.95166926
2 wk ahead,HHS Region 7,2013/2014,4,0.009242,0.01196,0.011283,0.035991,0.01062,0.031266,2.94473572877806e-45,0.0066352063,0.24864398,0.24864398,0.0436091607,0.00233405004,0.160305348,0.90226495192,0.7572763315,0.288800385,0.057084258,0.0242278082,0.06005579196,0.289818198,0.054,0.25454,0.25356,0.34241437368,0.1896,0.0818,0.07792143
2 wk ahead,HHS Region 7,2013/2014,5,0.007301,0.021287,0.010643,0.021929,0.00796,0.028625,0.138797748,0.0054524168,0.161071091,0.161071091,0.02565030658,0.00560216897,0.122137408,0.620066531,0.377076394,0.0412574107,0.030690759,0.0650237956,0.05000068428203,0.234977486,0.05,0.0893,0.08946,0.19366301318,0.1558,0.0806,0.00802208
2 wk ahead,HHS Region 7,2013/2014,6,0.010002,0.016631,0.015324,0.065994,0.020662,0.035986,0.080075577,0.0158263027,0.138999851,0.138999851,0.1272418847,0.0660127324,0.106870232,0.627629654,0.518985659,0.158151079,0.378887952,0.2162027686,0.100000116046144,0.152163015,0.1,0.07116,0.07138,0.15427894858,0.2101,0.0988,0.00815938
2 wk ahead,HHS Region 7,2013/2014,7,0.002,0.007451,0.00732,0.025986,0.00664,0.027346,0.113692476,0.1050354461,0.120791026,0.120791026,0.4710764979,0.2259016877,0.091603056,0.48820987,0.448145916,0.26029468,0.442521967,0.1750548136,0.13199975180616,0.0735230766,0.132,0.06186,0.06272,0.12348239044,0.2485,0.177,0.32902953
2 wk ahead,HHS Region 7,2013/2014,8,0.00066,0.005,0.006001,0.022645,0.014002,0.044668,0.20911704,0.196860327,0.146087161,0.146087161,0.3041519718,0.4297150317,0.083969468,0.5435964,0.5269823,0.33278037,0.5670371,0.3444905766,0.287999180675695,0.161522524,0.288,0.0657,0.06354,0.14707333228,0.2998,0.2281,0.52765458
2 wk ahead,HHS Region 7,2013/2014,9,0.107307,0.100797,0.15797,0.465407,0.367363,0.282696,0.397651716,0.6905361,0.251217853,0.251217853,0.745264528,0.70106807,0.106870232,0.999999986,1.000000057,0.29953094,0.73691017,0.9001054502,0.699997751051693,0.399432793,0.7,0.33562,0.33608,0.33155660028,0.5297,0.5634,0.78032639
2 wk ahead,HHS Region 7,2013/2014,10,0.00332,0.012661,0.01,0.05199,0.045324,0.047306,0.1587997526,0.61090223,0.207365447,0.207365447,0.346880014,0.62609352,0.07633588,0.5098363,0.4984253,0.17950847,0.61354909,0.4934026278,0.553997756609134,0.2496620567,0.554,0.11888,0.11658,0.24666865064,0.3817,0.5655,0.22701018
2 wk ahead,HHS Region 7,2013/2014,11,0,0,0,0,0,0,0.19294401251,0.43577851,0.2023988,0.2023988,0.06153045702,0.18195185747,0.061068704,0,0,0.20978712,0.41461796,0.2486727932,0.22399939923608,0.1413871848,0.224,0.04942,0.0518,0.23768629994,0.1122,0.2354,0.00898669
2 wk ahead,HHS Region 7,2013/2014,12,0.019975,0.055808,0.094644,0.124655,0.26003,0.27134,0.98949210886742,0.76713124,0.39596286,0.39596286,0.4852105,0.909482393,0.07633588,0.854259,0.8805599,0.34852491,0.55853303,0.8648153544,0.78999819948033,0.546772678,0.79,0.26086,0.26424,0.46540321594,0.4807,0.662,0.21839394
2 wk ahead,HHS Region 7,2013/2014,13,0,0,0,0,0,0,0.5052864488,0.45604352,0.29144148,0.29144148,0.233139237,0.2824440437,0.053435116,0,0,0.26562637,0.45597126,0.5458852024,0.563999708785654,0.29181602,0.564,0.05356,0.0544,0.35119929394,0.2688,0.4132,0.05979334
2 wk ahead,HHS Region 7,2013/2014,14,0,0,0,0,0,0,0.0217680788794654,0.39941511,0.30926212,0.30926212,0.098121558,0.167557635,0.045801528,0,0,0.20741479,0.37833102,0.3541699204,0.44599983767529,0.303245001,0.446,0.02042,0.0211,0.3304708269,0.0901,0.1888,0.02286808
2 wk ahead,HHS Region 7,2013/2014,15,0,0,0,0,0,0,0.87428133759433,0.34468229,0.42209099,0.42209099,0.420085529,0.5444010976,0.053435116,0,0,0.17071929,0.50884028,0.5839532494,0.73599983153857,0.48028826,0.736,0.07202,0.0726,0.49254767694,0.3794,0.5448,0.25101342
2 wk ahead,HHS Region 7,2013/2014,16,0,0,0,0,0,0,0.401163844,0.22443103,0.27212087,0.27212087,0.186519839,0.1987275417,0.03816794,0,0,0.21121808,0.3498601,0.4358835552,0.419999890291617,0.2577920242,0.42,0.01548,0.01492,0.3282992547,0.1185,0.2216,0.204923
2 wk ahead,HHS Region 7,2013/2014,17,0,0,0,0,0,0,0.46744782,0.3621211,0.30552657,0.30552657,0.38366606,0.28651387,0.045801528,0,0,0.26640546,0.43091122,0.5772825264,0.679999815105473,0.316451451,0.68,0.04688,0.04912,0.4866251608,0.2877,0.4128,0.29804988
2 wk ahead,HHS Region 7,2013/2014,18,0,0,0,0,0,0,0.3232384673,0.34797502,0.30424623,0.30424623,0.38941387,0.52537997,0.03816794,0,0,0.20209697,0.3498601,0.3792777284,0.547999817783927,0.30799666,0.548,0.04352,0.04288,0.4125950078,0.2723,0.4133,0.22867255
2 wk ahead,HHS Region 7,2013/2014,43,0.002,0.016667,0.010661,0.020012,0.072708,0.161397,0.027102736016062,0.17399088,0.21385929,0.21385929,0.304012858,0.499257696,0.068702292,0,0,0.24332722,0.241920137,0.0530858876,0.28000033922148,0.342980947,0.28,0.08174,0.0836,0.40923897894,0.2589,0.1869,0.13750346
2 wk ahead,HHS Region 7,2013/2014,44,0,0,0.00066,0.002681,0.019329,0.032678,0.34995828,0.1427376042,0.25145693,0.25145693,0.239617075,0.21104213376,0.068702292,0.4786947,0.186635,0.26959924,0.4879886,0.2328337766,0.47494932081759,0.327568656,0.474949908,0.06538,0.0619,0.37725791394,0.5948,0.4638,0.51467798
2 wk ahead,HHS Region 7,2013/2014,45,0.00802,0.040006,0.00332,0.071348,0.017321,0.131346,0.21319105,0.0830555127,0.27621237,0.27621237,0.05002812577,0.03736357472,0.07633588,0.6819895,0.15373208,0.24680369,0.057488357,0.2126913636,0.223614494726,0.4200440022,0.222,0.06894,0.07068,0.42059027994,0.199,0.1929,0.00595446
2 wk ahead,HHS Region 7,2013/2014,46,0.33736,0.350082,0.323333,0.336728,0.370717,0.433426,0.22512753,0.1895138441,0.23117589,0.23117589,0.3188548618,0.422062501,0.083969468,0.5990988,0.08422766,0.32564565,0.247649768,0.3024500584,0.47449464023,0.535180129,0.474,0.11864,0.1125,0.44635278494,0.5225,0.3675,0.30027922
2 wk ahead,HHS Region 7,2013/2014,47,0.470028,0.440649,0.458026,0.434747,0.397355,0.435445,0.24776154,0.3141305817,0.27818071,0.27818071,0.5918711472,0.84667512745,0.099236644,0.42920669,0.0458190881,0.38334636,0.311624642,0.2138352962,0.47652009338,0.539633728,0.476,0.1506,0.157,0.51712565394,0.5591,0.4663,0.27673335
2 wk ahead,HHS Region 7,2013/2014,48,0.141348,0.276738,0.15468,0.176764,0.182085,0.384787,0.921107998273767,0.253795718,0.31289775,0.31289775,0.3272813184,0.29743744044,0.11450382,0.75620297,0.1235413071,0.41127276,0.38024645,0.2056601614,0.4901829196,0.511989437,0.49,0.18888,0.18468,0.54525713164,0.6151,0.4217,0.40794833
2 wk ahead,HHS Region 7,2013/2014,49,0.550677,0.286867,0.730048,0.410112,0.64736,0.604755,0.99888170123,0.9015699844,0.5282172,0.5282172,0.6556283588,0.66621193199,0.213740464,0.9987878431,0.9706349868,0.75110794,0.826817876,0.8640653098,0.9100647868,0.93702501,0.904,0.69494,0.69448,0.81788567654,0.8497,0.5713,0.71812103
2 wk ahead,HHS Region 7,2013/2014,50,0.964074,0.741462,0.945413,0.810777,0.974095,0.75414,1.00000006286794,0.9809067389,0.616651115,0.612902662,0.793659518,0.79604295347,0.34351146,0.9998591039,1.00000001547,0.958322776,0.913112273,0.9109328832,0.9721336655,0.981689278,0.97,0.85942,0.8575,0.92695687274,0.9636,0.7994,0.92875116
2 wk ahead,HHS Region 7,2013/2014,51,0.045229,0.181832,0.06973,0.154507,0.067208,0.264676,0.9867778502,0.9734333662,0.682378591,0.682378591,0.686105495,0.64441336523,0.312977108,0.2739378364,0.21971316985,0.85360837,0.239961943,0.7617694238,0.805986272,0.99218924495,0.764,0.6805,0.67436,0.89566676788,0.7609,0.7032,0.39481081
2 wk ahead,HHS Region 7,2013/2014,52,0.01192,0.05724,0.015887,0.059208,0.013283,0.052566,0.708094356,0.537169333,0.64104149,0.64104149,0.00566703435,0.99769549328,0.22900764,0.00013694465,0.00041851569,0.10080224176,0.04791743,0.1392158264,0.281045581,0.994932688,0.12,0.24054,0.24058,0.72717402888,0.3523,0.4298,0.38753745
2 wk ahead,HHS Region 7,2014/2015,1,0.223283,0.654209,0.237233,0.239295,0.338687,0.434626,0.0206221709867731,0.6579924597,0.72729085,0.745061577,0.95632115857,0.82415018837,0.320610696,0.999999932,0.999999945,0.4706029106,0.787815109,0.2136383006,0.2267373498,0.850430157,0.198,0.66212,0.66084,0.79755206068,0.493,0.3506,0.95574986
2 wk ahead,HHS Region 7,2014/2015,2,0.535481,0.373895,0.481431,0.35738,0.448756,0.516147,0.0310038463218598,0.6991886241,0.636957086,0.654461894,0.92201418835,0.38496704321,0.320610696,0.9999999532,0.99999999054,0.5545593229,0.888866623,0.365910898,0.35624415763,0.694388348,0.34,0.64474,0.6466,0.75461456178,0.6478,0.5213,0.95824001
2 wk ahead,HHS Region 7,2014/2015,3,0.03591,0.041198,0.092604,0.097934,0.093974,0.223252,0.0246376861379557,0.1465692826,0.454908447,0.472952905,0.1226710724,0.02144469695,0.244274816,0.9943887688,0.995997493,0.401949067,0.243561734,0.2131354958,0.1648822418,0.397321115,0.152,0.38056,0.38344,0.58651662968,0.3222,0.3704,0.95309226
2 wk ahead,HHS Region 7,2014/2015,4,0.073964,0.065693,0.083298,0.112629,0.072628,0.094675,0.10969537242,0.0964551056,0.379557984,0.396016254,0.11445974666,0.04242165609,0.206106876,0.9831702732,0.980238781,0.295798345,0.144894446,0.0381016134,0.092000763531156,0.313518246,0.092,0.33074,0.33016,0.47912347828,0.2148,0.4329,0.01441776
2 wk ahead,HHS Region 7,2014/2015,5,0.021581,0.044615,0.14203,0.247364,0.225309,0.34071,0.05346678218,0.160387048,0.340085785,0.353259952,0.30937598015,0.1258865187,0.183206112,0.993094408,0.99419998487,0.251638043,0.527369063,0.2180296952,0.184000369462956,0.27489291,0.184,0.31472,0.3142,0.43213896608,0.3067,0.4625,0.01126224
2 wk ahead,HHS Region 7,2014/2015,6,0.050786,0.053274,0.165327,0.244057,0.324025,0.410744,7.16476567726502e-05,0.4093477739,0.392494229,0.40863281,0.73577069729,0.6409667482,0.183206112,1.0000000093,1.0000000386,0.56361898,0.872947128,0.6394275732,0.384000098393252,0.37576193,0.384,0.46462,0.45854,0.46994373848,0.5006,0.62,0.01126224
2 wk ahead,HHS Region 7,2014/2015,7,0.035248,0.059221,0.131286,0.205338,0.268714,0.249329,0.118950516471376,0.6654000108,0.419304875,0.435600862,0.92844918528,0.92080968179,0.175572524,0.9999999303,0.9999999184,0.486550416,0.754090397,0.7648366836,0.524000014108457,0.489964951,0.524,0.51562,0.51662,0.52403514258,0.4989,0.6112,0.51893257
2 wk ahead,HHS Region 7,2014/2015,8,0.057522,0.165328,0.298019,0.41076,0.42673,0.55069,0.85512741521,0.852935134,0.589125693,0.611700833,0.87284149442,0.858836719,0.1908397,0.9999999541,1.00000006317,0.491665866,0.846332476,0.9112513616,0.792367421056,0.7733790969,0.792,0.7422,0.73646,0.67732703388,0.5316,0.5356,0.94682508
2 wk ahead,HHS Region 7,2014/2015,9,0.042644,0.063972,0.054582,0.153916,0.223379,0.381347,0.57218115501,0.830918017,0.679190466,0.707874694,0.5755157774,0.95934590258,0.167938936,0.99999998,0.99999997,0.49654435,0.753052046,0.8816390858,0.85066273228,0.892690982,0.85,0.67878,0.67846,0.70881453754,0.5283,0.6933,0.27075995
2 wk ahead,HHS Region 7,2014/2015,10,0.033949,0.082452,0.039928,0.119982,0.210687,0.201954,0.2660740782,0.79146708,0.65398586,0.68273179,0.47630434223,0.66670811754,0.145038172,0.999999918,1.0000000712,0.47800248,0.522303877,0.4922000142,0.767457752687,0.8753724916,0.766,0.6516,0.6505,0.73763695694,0.4193,0.6198,0.05396535
2 wk ahead,HHS Region 7,2014/2015,11,0.021246,0.047353,0.056627,0.128669,0.161982,0.215335,0.999990981582776,0.75900044,0.72571906,0.74522359,0.45634855047,0.72676802844,0.137404584,0.99999991,0.99999995,0.36997312,0.317413325,0.8493283936,0.77785059538,0.935187271,0.776,0.69464,0.69592,0.79794688594,0.2971,0.4474,0.02198147
2 wk ahead,HHS Region 7,2014/2015,12,0.0183,0.011943,0.046634,0.1033,0.121294,0.264708,0.388488278,0.70143593,0.74931752,0.77239854,0.4946483689,0.98614560535,0.11450382,0.85211932,0.86374779,0.34022948,0.38024645,0.8561290308,0.782000130032277,0.896076852,0.782,0.59574,0.58904,0.78945809994,0.376,0.62,0.01322305
2 wk ahead,HHS Region 7,2014/2015,13,0.014177,0.022478,0.019923,0.053317,0.071963,0.146711,0.182009368931991,0.54360526,0.68684142,0.72018216,0.2621615886,0.31375970228,0.091603056,0,0,0.26436973,0.375085449,0.5252817916,0.660000219309533,0.892343535,0.66,0.44524,0.4434,0.74267105294,0.2131,0.446,0.09428964
2 wk ahead,HHS Region 7,2014/2015,14,0.023278,0.023329,0.053347,0.104668,0.095983,0.256017,0.2285641179836,0.51199124,0.67750266,0.70468074,0.4964797905,0.74534227657,0.083969468,0,0,0.30238311,0.372144097,0.6569803908,0.74800020074067,0.88032009,0.748,0.28656,0.2871,0.74375677694,0.282,0.3499,0.09489366
2 wk ahead,HHS Region 7,2014/2015,15,0.942095,0.938058,0.890127,0.825521,0.815453,0.822897,0.442990425823,0.6188285,0.7244399,0.75055223,0.730665072,0.8533249617,0.083969468,0,0,0.30193676,0.438711857,0.7576127552,0.830000094519945,0.9547617029,0.83,0.60384,0.59958,0.7906426208,0.6126,0.6889,0.27607448
2 wk ahead,HHS Region 7,2014/2015,16,0.774063,0.854816,0.598012,0.678049,0.608705,0.650735,0.0975365933584,0.51368461,0.44803753,0.46183495,0.433401759,0.51356615,0.061068704,0,0,0.2666094,0.29346465,0.5194531588,0.61200010944045,0.648731898,0.612,0.21758,0.21472,0.6624223208,0.2181,0.3274,0.14398028
2 wk ahead,HHS Region 7,2014/2015,17,0.21733,0.315832,0.295346,0.504051,0.26068,0.495381,0.157890885067,0.49381863,0.53063274,0.55148531,0.534677299,0.699110911,0.061068704,0,0,0.32882121,0.41461796,0.6657673674,0.61000002204378,0.58880412,0.61,0.21452,0.2176,0.6971670847,0.1573,0.3948,0.25269522
2 wk ahead,HHS Region 7,2014/2015,18,0.0475,0.129163,0.067344,0.230028,0.064023,0.303414,0.019992065067,0.43495626,0.36804693,0.3805573,0.31790051,0.19723430162,0.045801528,0,0,0.2350338,0.27070401,0.5673516114,0.34000082180056,0.67097846,0.34,0.0978,0.09948,0.5775342808,0.1204,0.2269,0.06005048
2 wk ahead,HHS Region 7,2014/2015,43,0.040021,0.128678,0.045306,0.235368,0.086009,0.161368,0.000256736640485482,0.0480675959,0.21218358,0.21858404,0.208107079,0.38930449369,0.061068704,0,0,0.25446544,0.237103227,0.1963704802,0.37199972995373,0.315814895,0.372,0.03196,0.03246,0.3442897949,0.3754,0.2664,0.13290648
2 wk ahead,HHS Region 7,2014/2015,44,0.268015,0.281334,0.245339,0.240008,0.310645,0.234693,0.4083281965,0.2920415683,0.32299117,0.34707105,0.4483831955,0.54003696054,0.083969468,0.1456861,0.2197761,0.36469736,0.307627809,0.8459970274,0.54199970187801,0.490965635,0.542,0.15288,0.14998,0.50913038794,0.5156,0.3504,0.2203816
2 wk ahead,HHS Region 7,2014/2015,45,0.268662,0.327326,0.274709,0.330019,0.340679,0.394031,0.1842185729,0.1411771097,0.28290045,0.29136323,0.43509451,0.58196164801,0.07633588,0.08156105,0.1168264,0.30186875,0.4332898,0.2696280842,0.56718691711,0.4479173379,0.568,0.07662,0.08046,0.41989930994,0.5301,0.2899,0.28708918
2 wk ahead,HHS Region 7,2014/2015,46,0.728034,0.56869,0.794763,0.588085,0.712018,0.269972,0.866455594,0.7408136411,0.41898535,0.43300682,0.94938324465,0.981186563,0.137404584,0.88530304,0.90199323,0.52456572,0.748104159,0.583513284,0.88915815984,0.765476015,0.89,0.51644,0.5155,0.72658176094,0.847,0.7426,0.83929636
